web-scraper-order;web-scraper-start-url;match;match-href;Bookmakers: 20;Bookmakers: 20;Home;Draw;Away;Home_team;Away_team
1572705607-41524;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Cagliari-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/cagliari-empoli/UZjUbCdk/;;;2.45;3.25;2.90;Cagliari;Empoli
1572705444-40497;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Verona-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/verona-torino/C819p1Ks/;;;2.89;3.05;2.65;Verona;Torino
1572705061-37888;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Genoa-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/genoa-juventus/QqHStA0N/;null;null;8.05;4.00;1.47;Genoa;Juventus
1572705260-39256;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Napoli-Parma;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/napoli-parma/S8oB6lt8/;null;null;1.35;5.10;7.48;Napoli;Parma
1572705610-41539;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Verona-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/verona-napoli/xjiOKgJ8/;;;4.05;3.50;1.93;Verona;Napoli
1572705218-38966;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Genoa-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/genoa-ac-milan/YRw1ZLgj/;null;null;2.95;3.20;2.45;Genoa;AC Milan
1572705571-41296;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sampdoria-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sampdoria-cagliari/O6NLJhHH/;;;1.82;3.60;4.50;Sampdoria;Cagliari
1572705299-39507;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Parma-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/parma-fiorentina/d22MawPh/;null;null;4.20;3.30;1.95;Parma;Fiorentina
1572705079-38016;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Parma-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/parma-inter/Yk0PCApi/;null;null;3.25;3.25;2.20;Parma;Inter
1572705278-39383;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sampdoria-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sampdoria-udinese/0MqJ4SAK/;;;1.78;3.55;5.00;Sampdoria;Udinese
1572705206-38886;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;AS Roma-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/as-roma-sassuolo/ziOafNVF/;null;null;1.34;5.00;9.40;AS Roma;Sassuolo
1572705387-40092;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Cagliari-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/cagliari-sassuolo/SrKOxDM3/;null;null;2.30;3.20;3.25;Cagliari;Sassuolo
1572704906-36865;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Napoli-Palermo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/napoli-palermo/2iDUG1P3/;null;null;1.40;4.50;8.55;Napoli;Palermo
1572705909-43412;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Genoa-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/genoa-torino/hKhuOMQg/;;;2.30;3.30;2.90;Genoa;Torino
1572705707-42135;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Parma-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/parma-udinese/tO5V8y3a/;;;3.00;3.10;2.50;Parma;Udinese
1572705730-42267;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Lazio-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/lazio-empoli/ChPTz696/;;;1.59;4.20;6.90;Lazio;Empoli
1572705319-39651;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;AC Milan-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/ac-milan-sassuolo/x0nL1aft/;null;null;1.58;4.25;7.20;AC Milan;Sassuolo
1572705528-41014;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;AC Milan-Cesena;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/ac-milan-cesena/G634fxl6/;;;1.47;4.30;7.65;AC Milan;Cesena
1572704917-36932;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Fiorentina-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/fiorentina-sassuolo/Uca7a0fT/;null;null;1.45;4.00;7.80;Fiorentina;Sassuolo
1572705004-37492;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Inter-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/inter-napoli/OfcLfH78/;;;2.60;3.20;2.90;Inter;Napoli
1572705972-43802;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;AC Milan-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/ac-milan-torino/WhI2XoL4/;;;2.40;3.40;3.00;AC Milan;Torino
1572705686-42003;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Inter-Parma;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/inter-parma/OSjtpAnK/;;;1.20;6.00;13.00;Inter;Parma
1572705528-41011;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;AC Milan-Cesena;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/ac-milan-cesena/G634fxl6/;;;1.45;4.33;8.00;AC Milan;Cesena
1572705478-40694;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sassuolo-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sassuolo-fiorentina/KvlQtJJ6/;;;3.25;3.35;2.25;Sassuolo;Fiorentina
1572705804-42737;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Genoa-Cesena;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/genoa-cesena/f9GrlGqN/;;;1.50;3.75;7.00;Genoa;Cesena
1572704855-36509;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Fiorentina-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/fiorentina-genoa/I1CXjE5s/;null;null;1.50;4.05;7.00;Fiorentina;Genoa
1572705767-42503;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Chievo-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/chievo-udinese/z70sjxFA/;;;2.25;3.10;3.60;Chievo;Udinese
1572705429-40385;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Palermo-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/palermo-verona/vqF4T8qj/;null;null;1.75;3.70;4.75;Palermo;Verona
1572704989-37410;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sassuolo-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sassuolo-juventus/8pOdyT6m/;null;null;7.30;4.40;1.40;Sassuolo;Juventus
1572705022-37613;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Parma-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/parma-sassuolo/Q3aBnEWo/;null;null;1.92;3.30;4.00;Parma;Sassuolo
1572705118-38282;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Juventus-Parma;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/juventus-parma/8lMPmID7/;null;null;1.22;6.00;12.00;Juventus;Parma
1572706013-44043;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;AS Roma-Palermo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/as-roma-palermo/W6cynozb/;;;1.66;4.35;5.32;AS Roma;Palermo
1572705663-41856;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Juventus-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/juventus-genoa/KxPFA9e1/;;;1.36;4.50;8.50;Juventus;Genoa
1572705215-38947;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Inter-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/inter-udinese/lzMmcPoc/;null;null;1.55;3.75;6.90;Inter;Udinese
1572705082-38034;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Napoli-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/napoli-as-roma/WpMtlR7j/;null;null;2.20;3.25;3.35;Napoli;AS Roma
1572704888-36748;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Atalanta-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/atalanta-fiorentina/vXl44XZt/;null;null;3.45;3.25;2.20;Atalanta;Fiorentina
1572705010-37540;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Cagliari-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/cagliari-sampdoria/2kCQYZpk/;null;null;2.50;3.20;2.95;Cagliari;Sampdoria
1572705396-40173;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Parma-Cesena;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/parma-cesena/A7mbMixN/;null;null;1.62;3.60;6.00;Parma;Cesena
1572705770-42536;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Cagliari-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/cagliari-napoli/pI7UhvVi/;;;4.26;3.96;1.70;Cagliari;Napoli
1572705070-37954;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Atalanta-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/atalanta-napoli/vTEGqCG4/;null;null;4.33;3.40;1.83;Atalanta;Napoli
1572705538-41074;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sampdoria-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sampdoria-genoa/OW6ChGII/;;;2.50;3.00;3.00;Sampdoria;Genoa
1572705638-41718;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Chievo-Palermo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/chievo-palermo/xCSbXW2E/;;;2.48;3.00;2.96;Chievo;Palermo
1572704873-36632;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Torino-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/torino-verona/f7ou6pBo/;null;null;1.91;3.40;4.00;Torino;Verona
1572705073-37972;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;AS Roma-Cesena;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/as-roma-cesena/xOpoaiGi/;null;null;1.18;6.60;17.50;AS Roma;Cesena
1572704935-37056;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sassuolo-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sassuolo-napoli/OKtCTv99/;null;null;5.31;3.78;1.65;Sassuolo;Napoli
1572705886-43271;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Udinese-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/udinese-sampdoria/K6fXPrds/;;;2.53;3.21;2.87;Udinese;Sampdoria
1572705393-40139;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sampdoria-Palermo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sampdoria-palermo/KIGGvZii/;null;null;2.05;3.30;3.80;Sampdoria;Palermo
1572705730-42270;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Lazio-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/lazio-empoli/ChPTz696/;;;1.50;4.20;7.00;Lazio;Empoli
1572705345-39818;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Cagliari-Cesena;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/cagliari-cesena/nieZdy9B/;null;null;1.60;3.85;6.20;Cagliari;Cesena
1572704900-36826;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sampdoria-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sampdoria-chievo/AHGxFufG/;null;null;1.90;3.40;4.00;Sampdoria;Chievo
1572705260-39263;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Napoli-Parma;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/napoli-parma/S8oB6lt8/;null;null;1.33;4.75;9.50;Napoli;Parma
1572705932-43551;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Atalanta-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/atalanta-genoa/dCkdKvQI/;;;2.70;3.20;2.60;Atalanta;Genoa
1572704870-36614;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Udinese-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/udinese-napoli/hh4r54Qi/;null;null;3.50;3.20;2.20;Udinese;Napoli
1572705109-38221;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sassuolo-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sassuolo-atalanta/nZgn5Jrr/;null;null;2.03;3.30;3.87;Sassuolo;Atalanta
1572705266-39295;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sassuolo-Cesena;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sassuolo-cesena/b72M3nQQ/;null;null;1.47;4.20;7.90;Sassuolo;Cesena
1572705518-40953;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Lazio-Palermo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/lazio-palermo/4SqaGJAP/;;;1.65;3.50;5.50;Lazio;Palermo
1572704885-36727;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Chievo-Parma;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/chievo-parma/CpmC2B4g/;null;null;2.86;3.05;2.68;Chievo;Parma
1572705837-42944;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Cesena-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/cesena-atalanta/YDfL1ZDM/;;;3.00;3.10;2.55;Cesena;Atalanta
1572705152-38522;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Torino-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/torino-sassuolo/4WuIIxDs/;null;null;1.84;3.32;4.36;Torino;Sassuolo
1572704897-36804;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Verona-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/verona-genoa/zuxzeK2p/;null;null;2.20;3.30;3.75;Verona;Genoa
1572704870-36617;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Udinese-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/udinese-napoli/hh4r54Qi/;null;null;3.10;3.25;2.25;Udinese;Napoli
1572705013-37548;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Atalanta-Parma;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/atalanta-parma/KQMLZFVr/;null;null;2.42;3.16;2.93;Atalanta;Parma
1572705932-43559;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Atalanta-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/atalanta-genoa/dCkdKvQI/;;;2.70;3.25;2.62;Atalanta;Genoa
1572705194-38804;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;AC Milan-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/ac-milan-udinese/SOTOyIJJ/;null;null;1.65;3.90;6.25;AC Milan;Udinese
1572705292-39463;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Lazio-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/lazio-sampdoria/0zPiJRPD/;null;null;1.78;3.45;5.00;Lazio;Sampdoria
1572705492-40781;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Genoa-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/genoa-verona/23wVuwZC/;;;1.85;3.25;4.50;Genoa;Verona
1572705464-40620;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Empoli-Cesena;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/empoli-cesena/fJBuVLKf/;;;1.60;3.70;5.40;Empoli;Cesena
1572705464-40607;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Empoli-Cesena;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/empoli-cesena/fJBuVLKf/;;;1.53;3.87;7.21;Empoli;Cesena
1572705094-38114;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sampdoria-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sampdoria-fiorentina/CtaTBUac/;null;null;3.35;3.20;2.26;Sampdoria;Fiorentina
1572705230-39048;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Palermo-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/palermo-sassuolo/WIwv8t0F/;null;null;1.90;3.30;4.00;Palermo;Sassuolo
1572705302-39526;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Palermo-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/palermo-cagliari/IB3I0J9n/;null;null;2.10;3.30;3.70;Palermo;Cagliari
1572705679-41953;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Palermo-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/palermo-ac-milan/WY3fM6fD/;;;2.64;3.35;3.02;Palermo;AC Milan
1572705299-39518;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Parma-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/parma-fiorentina/d22MawPh/;null;null;4.00;3.40;1.98;Parma;Fiorentina
1572704956-37201;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Verona-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/verona-cagliari/f9KfLGGk/;;;2.10;3.40;3.50;Verona;Cagliari
1572705727-42250;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Napoli-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/napoli-fiorentina/6TwXZPOC/;;;1.85;3.50;4.15;Napoli;Fiorentina
1572705767-42511;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Chievo-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/chievo-udinese/z70sjxFA/;;;2.25;3.20;3.81;Chievo;Udinese
1572705206-38879;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;AS Roma-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/as-roma-sassuolo/ziOafNVF/;null;null;1.42;4.69;7.54;AS Roma;Sassuolo
1572705814-42790;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Udinese-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/udinese-inter/vFNsJzqc/;;;3.42;3.39;2.16;Udinese;Inter
1572705471-40660;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Lazio-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/lazio-genoa/nRTnTak7/;;;1.57;3.75;6.00;Lazio;Genoa
1572705474-40679;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Parma-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/parma-chievo/h4UrUuz1/;;;2.63;3.00;3.13;Parma;Chievo
1572705399-40177;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Juventus-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/juventus-chievo/lbn2LBiT/;null;null;1.15;8.20;19.00;Juventus;Chievo
1572705564-41245;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Atalanta-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/atalanta-sampdoria/YHU8MfXb/;;;2.50;3.20;3.00;Atalanta;Sampdoria
1572705547-41143;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Sassuolo-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/sassuolo-lazio/lfdj4DHU/;;;3.60;3.20;2.10;Sassuolo;Lazio
1572705004-37486;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Inter-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/inter-napoli/OfcLfH78/;;;2.50;3.25;2.80;Inter;Napoli
1572705369-39970;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Juventus-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/juventus-verona/Wrai3CVp/;;;1.13;8.00;22.75;Juventus;Verona
1572705495-40796;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Chievo-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/chievo-sampdoria/M7AedbJg/;;;2.44;3.06;3.19;Chievo;Sampdoria
1572705194-38806;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;AC Milan-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/ac-milan-udinese/SOTOyIJJ/;null;null;1.62;3.70;5.50;AC Milan;Udinese
1572705541-41104;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Chievo-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/chievo-ac-milan/0SxdPdmt/;;;3.00;3.20;2.40;Chievo;AC Milan
1572705932-43561;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Atalanta-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/atalanta-genoa/dCkdKvQI/;;;2.81;3.15;2.66;Atalanta;Genoa
1572705551-41160;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Palermo-Empoli;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/palermo-empoli/KE4Z7eI5/;;;2.25;3.25;3.35;Palermo;Empoli
1572705594-41430;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Cesena-Palermo;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/cesena-palermo/jLDs8GZ2/;;;3.07;3.14;2.35;Cesena;Palermo
1572705534-41056;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Cagliari-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/cagliari-inter/2N5GizYO/;;;3.35;3.25;2.25;Cagliari;Inter
1572705420-40322;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/results/;Udinese-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2014-2015/udinese-juventus/Wx2jiCyc/;null;null;8.60;4.40;1.43;Udinese;Juventus
