web-scraper-order;web-scraper-start-url;match;match-href;Bookmakers: 22;Bookie;Home;Draw;Away;Home_team;Away_team
1572692756-18980;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;AC Milan-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/ac-milan-fiorentina/trvrVWvl/;;;1.60;4.10;5.25;AC Milan;Fiorentina
1572692021-14244;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Spal-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/spal-torino/8pf6ypQm/;;;3.30;3.30;2.30;Spal;Torino
1572692383-16506;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Bologna-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/bologna-atalanta/Imyf2Snf/;;;4.33;3.40;1.83;Bologna;Atalanta
1572691684-12077;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Sassuolo-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/sassuolo-chievo/zwkkBYgh/;;;2.20;3.25;3.40;Sassuolo;Chievo
1572691493-10800;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Fiorentina-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/fiorentina-sampdoria/04EGsiCt/;;;1.63;4.10;4.80;Fiorentina;Sampdoria
1572691688-12104;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Sampdoria-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/sampdoria-atalanta/dhwb9CO4/;;;3.30;3.30;2.20;Sampdoria;Atalanta
1572692033-14327;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Lazio-Crotone;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/lazio-crotone/fwEVsnmK/;;;1.26;6.32;13.35;Lazio;Crotone
1572692623-18098;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Inter-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/inter-juventus/nPzO8qSG/;;;2.90;2.95;2.45;Inter;Juventus
1572692267-15791;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Udinese-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/udinese-as-roma/6Vb9jVmr/;;;4.30;3.60;1.83;Udinese;AS Roma
1572691527-11032;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Bologna-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/bologna-napoli/4dX2glBh/;;;9.00;5.25;1.33;Bologna;Napoli
1572692592-17855;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Spal-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/spal-as-roma/8YFlfpDN/;null;null;5.00;3.70;1.75;Spal;AS Roma
1572691987-14011;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Verona-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/verona-ac-milan/0KUSNQel/;null;null;5.73;4.18;1.52;Verona;AC Milan
1572692234-15573;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Spal-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/spal-ac-milan/6B2hbMki/;;;5.05;3.48;1.90;Spal;AC Milan
1572692738-18876;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Napoli-Crotone;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/napoli-crotone/KYxnUjff/;;;1.41;5.55;7.13;Napoli;Crotone
1572691859-13265;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Crotone-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/crotone-genoa/W0hnhEl6/;null;null;3.20;3.20;2.30;Crotone;Genoa
1572691671-11979;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Atalanta-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/atalanta-juventus/fL8ZG3QD/;;;4.65;3.50;1.81;Atalanta;Juventus
1572691999-14116;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Bologna-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/bologna-juventus/EN8c8od1/;null;null;7.60;4.20;1.48;Bologna;Juventus
1572692675-18428;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Napoli-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/napoli-torino/YeRcLMBM/;;;1.22;6.50;12.00;Napoli;Torino
1572692101-14769;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Cagliari-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/cagliari-juventus/dtscpu9I/;;;10.00;4.80;1.32;Cagliari;Juventus
1572691713-12253;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Sampdoria-Crotone;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/sampdoria-crotone/beMFDRFj/;;;1.57;4.00;6.00;Sampdoria;Crotone
1572692347-16264;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Lazio-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/lazio-juventus/jLVzz78P/;;;3.20;3.15;2.30;Lazio;Juventus
1572691734-12404;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Chievo-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/chievo-verona/EkPTMVh4/;null;null;1.55;2.84;3.71;Chievo;Verona
1572691489-10783;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Napoli-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/napoli-atalanta/jg7Tvkda/;;;1.32;5.50;8.90;Napoli;Atalanta
1572692463-17023;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Genoa-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/genoa-cagliari/xIsgBNVO/;;;1.81;3.30;4.80;Genoa;Cagliari
1572692300-16005;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Lazio-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/lazio-verona/UmdtcXAE/;;;1.15;6.75;13.00;Lazio;Verona
1572692498-17269;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Verona-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/verona-cagliari/QZD1vsH8/;;;2.90;3.30;2.50;Verona;Cagliari
1572691674-11993;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;AC Milan-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/ac-milan-as-roma/YB7wGNuK/;;;2.59;3.40;2.69;AC Milan;AS Roma
1572691560-11243;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Napoli-Benevento;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/napoli-benevento/QmZcjw1S/;;;1.06;12.50;30.00;Napoli;Benevento
1572691620-11645;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Verona-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/verona-lazio/YXEXdrZs/;;;5.75;4.00;1.50;Verona;Lazio
1572691855-13240;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Inter-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/inter-atalanta/p4Kb1IRJ/;null;null;1.91;3.49;4.81;Inter;Atalanta
1572692021-14236;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Spal-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/spal-torino/8pf6ypQm/;;;3.05;3.25;2.40;Spal;Torino
1572692728-18809;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Udinese-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/udinese-bologna/ANVbRlvD/;;;1.52;4.25;6.40;Udinese;Bologna
1572691806-12874;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Verona-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/verona-inter/bFIlmS69/;null;null;8.20;5.30;1.37;Verona;Inter
1572692484-17164;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Spal-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/spal-atalanta/CfhpWIOl/;;;4.50;3.40;1.75;Spal;Atalanta
1572691560-11240;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Napoli-Benevento;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/napoli-benevento/QmZcjw1S/;;;1.07;9.50;20.00;Napoli;Benevento
1572691978-13945;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Torino-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/torino-napoli/MTVOO6tr/;null;null;5.00;4.00;1.67;Torino;Napoli
1572692216-15484;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Bologna-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/bologna-fiorentina/nm7pVNL4/;;;3.25;3.25;2.29;Bologna;Fiorentina
1572691634-11720;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Fiorentina-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/fiorentina-atalanta/t45hhKmD/;;;2.16;3.40;3.25;Fiorentina;Atalanta
1572691563-11263;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Genoa-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/genoa-lazio/4YpkhaWF/;;;3.80;3.30;1.90;Genoa;Lazio
1572692274-15843;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Chievo-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/chievo-cagliari/EuEgZTI7/;;;2.25;3.10;3.50;Chievo;Cagliari
1572692678-18466;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Lazio-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/lazio-atalanta/QVNkNrsA/;;;1.88;3.40;3.80;Lazio;Atalanta
1572691692-12117;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Inter-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/inter-ac-milan/OKd75UNT/;;;2.24;3.30;3.30;Inter;AC Milan
1572691793-12789;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Sampdoria-Chievo;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/sampdoria-chievo/tvOql8i3/;null;null;2.17;3.50;3.30;Sampdoria;Chievo
1572691899-13468;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;AC Milan-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/ac-milan-torino/4ECP5XI5/;null;null;1.83;3.74;5.05;AC Milan;Torino
1572692721-18754;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;AS Roma-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/as-roma-juventus/nLI8GXPf/;;;2.80;2.95;2.75;AS Roma;Juventus
1572691575-11340;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Bologna-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/bologna-inter/Q3NL5I0F/;;;6.50;4.20;1.50;Bologna;Inter
1572691866-13292;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Verona-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/verona-bologna/zZbwfzKg/;null;null;3.44;3.24;2.42;Verona;Bologna
1572692711-18688;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Crotone-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/crotone-lazio/K62Sz2B9/;;;4.20;3.50;1.90;Crotone;Lazio
1572691896-13454;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Genoa-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/genoa-as-roma/AFunNYmt/;null;null;5.25;3.80;1.73;Genoa;AS Roma
1572692708-18668;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Fiorentina-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/fiorentina-cagliari/bc1WZLQF/;;;1.53;4.20;6.00;Fiorentina;Cagliari
1572691734-12389;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Chievo-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/chievo-verona/EkPTMVh4/;null;null;2.04;3.39;3.75;Chievo;Verona
1572691698-12155;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Crotone-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/crotone-torino/63poCEvn/;;;3.25;3.35;2.26;Crotone;Torino
1572692334-16178;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;AS Roma-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/as-roma-ac-milan/t8sG9AfK/;;;2.04;3.30;3.85;AS Roma;AC Milan
1572691520-10997;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Inter-Spal;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/inter-spal/U3UEjneB/;;;1.22;7.10;16.64;Inter;Spal
1572692321-16103;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Sampdoria-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/sampdoria-udinese/OWWK8U9Q/;;;2.02;3.35;3.70;Sampdoria;Udinese
1572691648-11826;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Genoa-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/genoa-bologna/hdlAA13s/;;;2.26;3.10;3.50;Genoa;Bologna
1572692264-15770;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;AS Roma-Benevento;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/as-roma-benevento/YNXwuakT/;;;1.14;7.50;15.00;AS Roma;Benevento
1572691787-12752;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Torino-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/torino-cagliari/z1auwrq2/;null;null;1.55;4.33;5.75;Torino;Cagliari
1572692256-15720;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Inter-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/inter-bologna/0dKWtLKG/;;;1.55;4.00;6.50;Inter;Bologna
1572692267-15780;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Udinese-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/udinese-as-roma/6Vb9jVmr/;;;4.82;3.78;1.85;Udinese;AS Roma
1572692470-17085;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Torino-Crotone;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/torino-crotone/nTABT4og/;;;1.55;3.80;6.50;Torino;Crotone
1572692014-14204;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Cagliari-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/cagliari-fiorentina/6HXzM4Q0/;;;3.25;3.20;2.30;Cagliari;Fiorentina
1572691541-11135;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Crotone-Inter;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/crotone-inter/CQSsfL13/;;;9.20;4.91;1.41;Crotone;Inter
1572691831-13047;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Cagliari-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/cagliari-verona/IcSCwFZC/;null;null;1.80;3.60;4.60;Cagliari;Verona
1572691603-11513;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Atalanta-Crotone;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/atalanta-crotone/617K7vW2/;;;1.36;4.60;9.00;Atalanta;Crotone
1572692390-16544;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Udinese-Sassuolo;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/udinese-sassuolo/UmMVKXbj/;;;2.15;3.30;3.70;Udinese;Sassuolo
1572692540-17520;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Lazio-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/lazio-as-roma/WAmKrd8f/;;;2.59;3.10;2.92;Lazio;AS Roma
1572691582-11382;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Udinese-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/udinese-torino/4I4CeYx8/;;;3.25;3.50;2.25;Udinese;Torino
1572692125-14938;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Sampdoria-Fiorentina;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/sampdoria-fiorentina/6ahnIGQI/;;;3.10;3.25;2.38;Sampdoria;Fiorentina
1572691493-10805;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Fiorentina-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/fiorentina-sampdoria/04EGsiCt/;;;1.67;4.20;4.80;Fiorentina;Sampdoria
1572692592-17867;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Spal-AS Roma;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/spal-as-roma/8YFlfpDN/;null;null;5.00;3.60;1.73;Spal;AS Roma
1572692701-18609;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Torino-Spal;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/torino-spal/rmCHEBf7/;;;1.90;3.60;4.62;Torino;Spal
1572691654-11860;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Spal-Crotone;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/spal-crotone/GbuV5wIC/;;;1.85;3.50;4.50;Spal;Crotone
1572691579-11366;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Verona-Sampdoria;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/verona-sampdoria/zwDeaGwq/;;;3.60;3.30;2.14;Verona;Sampdoria
1572692752-18970;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Cagliari-Atalanta;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/cagliari-atalanta/MwBLDV9D/;;;3.15;3.55;2.23;Cagliari;Atalanta
1572691692-12128;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Inter-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/inter-ac-milan/OKd75UNT/;;;2.20;3.20;3.20;Inter;AC Milan
1572691971-13903;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Lazio-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/lazio-torino/WML6IVJ8/;;;1.53;4.33;6.00;Lazio;Torino
1572691571-11324;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;AC Milan-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/ac-milan-udinese/nczfiJoM/;;;1.39;4.90;9.55;AC Milan;Udinese
1572691585-11413;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Lazio-Napoli;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/lazio-napoli/dh14cf8e/;;;3.45;3.60;2.06;Lazio;Napoli
1572692491-17216;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Benevento-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/benevento-juventus/8bqHWUc2/;;;13.00;5.25;1.28;Benevento;Juventus
1572692245-15654;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Torino-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/torino-udinese/p21dct5c/;;;1.85;3.50;4.30;Torino;Udinese
1572691840-13113;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;AS Roma-Lazio;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/as-roma-lazio/IHfbkCYO/;null;null;2.20;3.50;3.20;AS Roma;Lazio
1572692183-15315;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Crotone-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/crotone-cagliari/0GGAIpxa/;;;2.55;2.80;2.80;Crotone;Cagliari
1572691928-13635;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Bologna-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/bologna-cagliari/Y7qFGlXN/;null;null;2.00;3.30;3.75;Bologna;Cagliari
1572691692-12110;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Inter-AC Milan;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/inter-ac-milan/OKd75UNT/;;;2.24;3.38;3.70;Inter;AC Milan
1572691852-13206;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Sampdoria-Juventus;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/sampdoria-juventus/AiijiY3C/;null;null;5.67;4.04;1.55;Sampdoria;Juventus
1572692477-17122;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Benevento-Verona;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/benevento-verona/tjlpDq1C/;;;1.80;3.90;3.90;Benevento;Verona
1572691553-11199;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Spal-Cagliari;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/spal-cagliari/veFYqyvd/;;;2.40;3.30;3.00;Spal;Cagliari
1572692698-18592;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Verona-Udinese;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/verona-udinese/E7K0Iger/;;;7.55;4.90;1.41;Verona;Udinese
1572691476-10698;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Benevento-Bologna;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/benevento-bologna/rmp2OTBI/;;;2.58;3.37;2.97;Benevento;Bologna
1572692053-14443;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Torino-Genoa;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/torino-genoa/86VtlN9g/;;;2.40;3.10;3.20;Torino;Genoa
1572691531-11054;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/results/;Benevento-Torino;https://www.betexplorer.com/soccer/italy/serie-a-2017-2018/benevento-torino/MXsbfUen/;;;3.58;3.61;1.95;Benevento;Torino
