"","match","mean_home_odd","mean_draw_odd","mean_away_odd","max_home_odd","max_draw_odd","max_away_odd","result","date","p1mean","p2mean","pxmean","p1max","p2max","pxmax","esito"
"393","Empoli-Napoli",5.89545454545455,4.27681818181818,1.54363636363636,6.7,4.58,1.6,"2-1","03/04/2019",0.169622205088666,0.647820965842169,0.233818684238495,0.149253731343284,0.625,0.218340611353712,"1"
"394","Cagliari-AS Roma",4.09045454545455,3.61363636363636,1.89772727272727,4.33,3.75,1.95,"2-2","08/12/2018",0.244471607956439,0.526946107784432,0.276729559748428,0.23094688221709,0.512820512820513,0.266666666666667,"X"
"395","Chievo-Inter",8.41136363636364,4.69681818181818,1.38727272727273,9.5,4.94,1.45,"1-1","22/12/2018",0.118886787354769,0.720838794233288,0.212910093873996,0.105263157894737,0.689655172413793,0.202429149797571,"X"
"396","Genoa-Cagliari",1.54181818181818,4.09636363636364,6.30772727272727,1.57,4.39,7.3,"1-1","18/05/2019",0.648584905660378,0.15853570656482,0.244118952507767,0.636942675159236,0.136986301369863,0.227790432801822,"X"
"397","Sassuolo-Lazio",3.82,3.53260869565217,1.97347826086957,4.1,3.63,2.01,"1-1","11/11/2018",0.261780104712042,0.506719541749283,0.283076923076923,0.24390243902439,0.497512437810945,0.275482093663912,"X"
"398","Atalanta-Fiorentina",1.805,3.73954545454545,4.31454545454545,1.86,3.9,4.57,"3-1","03/03/2019",0.554016620498615,0.231774125579436,0.267412179409263,0.537634408602151,0.218818380743982,0.256410256410256,"1"
"399","AC Milan-Sassuolo",1.57545454545455,3.88863636363636,6.25409090909091,1.63,4,7.1,"1-0","02/03/2019",0.634737449509519,0.159895341231194,0.257159555815313,0.613496932515337,0.140845070422535,0.25,"1"
"400","Parma-Empoli",2.455,3.32545454545455,2.91727272727273,2.55,3.45,3.15,"1-0","30/09/2018",0.407331975560081,0.342785914615145,0.300710770913067,0.392156862745098,0.317460317460317,0.289855072463768,"1"
"401","Juventus-Empoli",1.28318181818182,5.42136363636364,11.6540909090909,1.33,6.1,13.5,"1-0","30/03/2019",0.779312787814381,0.0858067787355202,0.18445543724323,0.75187969924812,0.0740740740740741,0.163934426229508,"1"
"402","Inter-Atalanta",2.11181818181818,3.47818181818182,3.45045454545455,2.2,3.6,4.04,"0-0","07/04/2019",0.473525613430909,0.289816888420498,0.287506534239414,0.454545454545455,0.247524752475248,0.277777777777778,"X"
"403","Inter-AS Roma",1.83772727272727,3.71636363636364,4.19090909090909,1.91,4.02,4.84,"1-1","20/04/2019",0.54415038337868,0.238611713665944,0.269080234833659,0.523560209424084,0.206611570247934,0.248756218905473,"X"
"404","Atalanta-Sassuolo",1.25272727272727,6.28545454545455,10.7590909090909,1.28,6.75,15,"3-1","26/05/2019",0.798258345428158,0.0929446556822983,0.159097483367081,0.78125,0.0666666666666667,0.148148148148148,"1"
"405","Fiorentina-Bologna",2.02136363636364,3.39363636363636,3.83090909090909,2.1,3.55,4.2,"0-0","14/04/2019",0.494715538565324,0.261034646416706,0.294669166889901,0.476190476190476,0.238095238095238,0.28169014084507,"X"
"406","Sampdoria-Inter",4.21695652173913,3.56478260869565,1.87521739130435,4.9,3.75,2,"0-1","22/09/2018",0.237137849262811,0.533271504753072,0.280522014879864,0.204081632653061,0.5,0.266666666666667,"2"
"407","Atalanta-Empoli",1.34,5.20636363636364,8.92954545454545,1.4,5.65,12,"0-0","15/04/2019",0.746268656716418,0.111987783150929,0.192072638379605,0.714285714285714,0.0833333333333333,0.176991150442478,"X"
"408","Atalanta-AS Roma",2.00272727272727,3.85772727272727,3.42090909090909,2.15,4.2,3.7,"3-3","27/01/2019",0.499319110304131,0.292319957480734,0.259219983504183,0.465116279069767,0.27027027027027,0.238095238095238,"X"
"409","AS Roma-Genoa",1.48590909090909,4.45045454545455,6.45,1.52,4.66,7,"3-2","16/12/2018",0.672988681553992,0.155038759689922,0.224696149525074,0.657894736842105,0.142857142857143,0.214592274678112,"1"
"410","Fiorentina-Genoa",2.32909090909091,2.62363636363636,3.97227272727273,2.45,2.77,4.3,"0-0","26/05/2019",0.429352068696331,0.251745050921158,0.381150381150382,0.408163265306122,0.232558139534884,0.36101083032491,"X"
"411","AC Milan-Lazio",2.66181818181818,3.27181818181818,2.69681818181818,2.76,3.46,2.8,"1-0","13/04/2019",0.37568306010929,0.370807348727457,0.305640455682134,0.36231884057971,0.357142857142857,0.289017341040462,"1"
"412","Torino-Inter",3.425,3.17136363636364,2.26136363636364,3.6,3.3,2.38,"1-0","27/01/2019",0.291970802919708,0.442211055276381,0.315321771535043,0.277777777777778,0.420168067226891,0.303030303030303,"1"
"413","Lazio-Atalanta",2.41227272727273,3.48772727272727,2.85590909090909,2.55,3.63,3,"1-3","05/05/2019",0.414546824948181,0.35015120165526,0.28671966636257,0.392156862745098,0.333333333333333,0.275482093663912,"2"
"414","Udinese-Spal",1.56772727272727,4.02909090909091,6.06045454545455,1.61,4.3,6.51,"3-2","18/05/2019",0.637866048129894,0.165004125103127,0.248194945848375,0.62111801242236,0.153609831029186,0.232558139534884,"1"
"415","Chievo-Empoli",3.05869565217391,3.12608695652174,2.45565217391304,3.2,3.29,2.55,"0-0","02/09/2018",0.326936744847193,0.407223796033995,0.319888734353268,0.3125,0.392156862745098,0.303951367781155,"X"
"416","Parma-Atalanta",5.82590909090909,4.235,1.55545454545455,6.5,4.4,1.6,"1-3","31/03/2019",0.171647031286573,0.64289888953828,0.236127508854782,0.153846153846154,0.625,0.227272727272727,"2"
"417","Fiorentina-Sassuolo",1.61272727272727,4.04318181818182,5.46454545454545,1.75,4.26,6.25,"0-1","29/04/2019",0.620067643742955,0.182997837298287,0.247329960652052,0.571428571428571,0.16,0.234741784037559,"2"
"418","Lazio-Inter",2.45739130434783,3.23782608695652,2.97478260869565,2.6,3.4,3.25,"0-3","29/10/2018",0.4069355980184,0.336159017831044,0.308849201020545,0.384615384615385,0.307692307692308,0.294117647058824,"2"
"419","Chievo-Fiorentina",4.855,3.37181818181818,1.82181818181818,5.2,3.54,1.88,"3-4","27/01/2019",0.205973223480947,0.548902195608783,0.296575896468051,0.192307692307692,0.531914893617021,0.282485875706215,"2"
"420","Frosinone-Fiorentina",5.00304347826087,3.56391304347826,1.75173913043478,5.4,3.7,1.8,"1-1","09/11/2018",0.199878334926566,0.570861255894764,0.280590459924363,0.185185185185185,0.555555555555556,0.27027027027027,"X"
"421","Torino-Fiorentina",2.23347826086957,3.34391304347826,3.27565217391304,2.35,3.45,3.42,"1-1","27/10/2018",0.447732139380961,0.30528271834351,0.299050838642569,0.425531914893617,0.292397660818713,0.289855072463768,"X"
"422","Napoli-Torino",1.39045454545455,4.56227272727273,8.65227272727273,1.45,4.8,9.78,"0-0","17/02/2019",0.719189277541678,0.115576569477279,0.219189000697419,0.689655172413793,0.102249488752556,0.208333333333333,"X"
"423","Udinese-Parma",2.14954545454545,3.04318181818182,3.89909090909091,2.2,3.13,4.1,"1-2","19/01/2019",0.465214633114824,0.256470039636279,0.328603435399552,0.454545454545455,0.24390243902439,0.319488817891374,"2"
"424","Napoli-Atalanta",2.14863636363636,3.54772727272727,3.28,2.22,3.65,3.5,"1-2","22/04/2019",0.465411466046119,0.304878048780488,0.281870595771941,0.45045045045045,0.285714285714286,0.273972602739726,"2"
"425","Spal-Empoli",2.40863636363636,3.18954545454545,3.08681818181818,2.49,3.3,3.23,"2-2","01/12/2018",0.415172674089451,0.323958179944044,0.313524298133106,0.401606425702811,0.309597523219814,0.303030303030303,"X"
"426","AC Milan-Udinese",1.54636363636364,3.95227272727273,6.63954545454545,1.6,4.4,7.5,"1-1","02/04/2019",0.646678424456201,0.150612719928801,0.253018976423232,0.625,0.133333333333333,0.227272727272727,"X"
"427","Bologna-Spal",2.24782608695652,3.06434782608696,3.56826086956522,2.33,3.18,3.8,"0-1","19/08/2018",0.444874274661509,0.280248568295357,0.32633371169126,0.429184549356223,0.263157894736842,0.314465408805031,"2"
"428","Chievo-Atalanta",5.67,4.00695652173913,1.59695652173913,5.95,4.2,1.65,"1-5","21/10/2018",0.17636684303351,0.626191124421454,0.249565972222222,0.168067226890756,0.606060606060606,0.238095238095238,"2"
"429","Sassuolo-Juventus",7.00136363636364,4.10318181818182,1.50318181818182,7.91,4.4,1.53,"0-3","10/02/2019",0.142829318963838,0.665255518596915,0.243713304530852,0.126422250316056,0.65359477124183,0.227272727272727,"2"
"430","Lazio-Parma",1.27136363636364,5.78227272727273,10.95,1.4,6.32,12.4,"4-1","17/03/2019",0.786557025384338,0.091324200913242,0.172942378743809,0.714285714285714,0.0806451612903226,0.158227848101266,"1"
"431","Sassuolo-Empoli",2.12478260869565,3.29304347826087,3.6,2.2,3.4,3.83,"3-1","21/09/2018",0.470636382238593,0.277777777777778,0.303670451544758,0.454545454545455,0.261096605744125,0.294117647058824,"1"
"432","Sassuolo-AC Milan",3.40590909090909,3.39727272727273,2.15636363636364,3.8,3.61,2.25,"1-4","30/09/2018",0.293607366875751,0.463743676222596,0.294353759700294,0.263157894736842,0.444444444444444,0.277008310249307,"2"
"433","Lazio-Empoli",1.385,4.88045454545455,7.96318181818182,1.42,5.25,9,"1-0","07/02/2019",0.72202166064982,0.125577943946572,0.204898947564496,0.704225352112676,0.111111111111111,0.19047619047619,"1"
"434","Spal-Inter",6.66391304347826,3.86260869565217,1.55608695652174,7.3,4.06,1.6,"1-2","07/10/2018",0.150061982123051,0.642637608270466,0.258892390814948,0.136986301369863,0.625,0.246305418719212,"2"
"435","Atalanta-Frosinone",1.32869565217391,5.01,10.09,1.35,5.26,12,"4-0","20/08/2018",0.752617801047122,0.0991080277502478,0.199600798403194,0.740740740740741,0.0833333333333333,0.190114068441065,"1"
"436","Bologna-Inter",4.89608695652174,3.15913043478261,1.89173913043478,6.5,3.9,1.97,"0-3","01/09/2018",0.204244738477933,0.528614111698461,0.316542802091935,0.153846153846154,0.50761421319797,0.256410256410256,"2"
"437","Sampdoria-Fiorentina",2.78826086956522,3.32521739130435,2.54739130434783,3.14,3.4,2.65,"1-1","19/09/2018",0.3586464992983,0.392558457074586,0.300732217573222,0.318471337579618,0.377358490566038,0.294117647058824,"X"
"438","Udinese-Genoa",2.63545454545455,3.01045454545455,2.94136363636364,2.76,3.15,3.13,"2-0","30/03/2019",0.379441186616074,0.339978365013135,0.332175751170164,0.36231884057971,0.319488817891374,0.317460317460317,"1"
"439","Udinese-Cagliari",2.53,2.97363636363636,3.11772727272727,2.7,3.05,3.3,"2-0","29/12/2018",0.395256916996047,0.320746464499198,0.336288596759401,0.37037037037037,0.303030303030303,0.327868852459016,"1"
"440","Napoli-Inter",2.42090909090909,3.31636363636364,2.97136363636364,2.68,3.45,3.1,"4-1","19/05/2019",0.413067968456628,0.336545816123604,0.301535087719298,0.373134328358209,0.32258064516129,0.289855072463768,"1"
"441","Juventus-Parma",1.17681818181818,7.20818181818182,16.3018181818182,1.22,7.84,20.95,"3-3","02/02/2019",0.849748937813829,0.0613428507695739,0.138731239752806,0.819672131147541,0.0477326968973747,0.127551020408163,"X"
"442","Inter-Bologna",1.40272727272727,4.50636363636364,8.56863636363636,1.42,4.8,10,"0-1","03/02/2019",0.712896953985743,0.116704684101639,0.221908412346177,0.704225352112676,0.1,0.208333333333333,"2"
"443","Bologna-Cagliari",1.97727272727273,3.20136363636364,4.255,2.03,3.34,4.52,"2-0","10/03/2019",0.505747126436781,0.235017626321974,0.312366889109754,0.492610837438424,0.221238938053097,0.29940119760479,"1"
"444","Chievo-Sampdoria",3.79363636363636,3.90227272727273,1.88545454545455,4,4.08,1.94,"0-0","19/05/2019",0.26359932901989,0.530376084860172,0.256260920209668,0.25,0.515463917525773,0.245098039215686,"X"
"445","Chievo-Lazio",6.62,4.30636363636364,1.49681818181818,7.5,4.5,1.53,"1-1","02/12/2018",0.151057401812689,0.668083814151231,0.232214481739497,0.133333333333333,0.65359477124183,0.222222222222222,"X"
"446","Sassuolo-Sampdoria",2.33545454545455,3.26045454545455,3.13818181818182,2.4,3.37,3.28,"3-5","16/03/2019",0.428182172051381,0.318655851680185,0.306705701937822,0.416666666666667,0.304878048780488,0.29673590504451,"2"
"447","Inter-Sampdoria",1.53090909090909,4.02363636363636,6.63727272727273,1.58,4.22,7.2,"2-1","17/02/2019",0.653206650831354,0.150664292562663,0.248531405332129,0.632911392405063,0.138888888888889,0.23696682464455,"1"
"448","Napoli-Chievo",1.13545454545455,8.31727272727273,20.0595454545455,1.15,9,26,"0-0","25/11/2018",0.880704563650917,0.0498515782556478,0.120231719313586,0.869565217391304,0.0384615384615385,0.111111111111111,"X"
"449","Parma-AC Milan",5.54454545454545,3.75454545454545,1.65454545454545,6,3.95,1.7,"1-1","20/04/2019",0.180357435645188,0.604395604395606,0.26634382566586,0.166666666666667,0.588235294117647,0.253164556962025,"X"
"450","Genoa-Sampdoria",2.72636363636364,3.14818181818182,2.73409090909091,2.8,3.25,2.84,"1-1","25/11/2018",0.366788929643214,0.365752285951787,0.317643661565117,0.357142857142857,0.352112676056338,0.307692307692308,"X"
"451","Genoa-Empoli",2.01826086956522,3.45260869565217,3.73913043478261,2.07,3.58,4,"2-1","26/08/2018",0.495476087893149,0.267441860465116,0.289636065986652,0.483091787439614,0.25,0.279329608938547,"1"
"452","AC Milan-AS Roma",2.38391304347826,3.42608695652174,2.93739130434783,2.45,3.5,3.14,"2-1","31/08/2018",0.419478387743936,0.340438129070455,0.291878172588832,0.408163265306122,0.318471337579618,0.285714285714286,"1"
"453","Torino-Empoli",1.74136363636364,3.655,4.9,1.79,3.8,5.28,"3-0","26/12/2018",0.574262594622813,0.204081632653061,0.27359781121751,0.558659217877095,0.189393939393939,0.263157894736842,"1"
"454","Juventus-Sassuolo",1.20695652173913,6.66869565217391,13.6404347826087,1.23,7.27,16.68,"2-1","16/09/2018",0.828530259365995,0.0733114461479616,0.149954361716,0.813008130081301,0.0599520383693046,0.137551581843191,"1"
"455","Torino-Cagliari",1.73863636363636,3.50454545454545,5.29545454545454,1.8,3.67,5.75,"1-1","14/04/2019",0.575163398692812,0.188841201716738,0.285343709468223,0.555555555555556,0.173913043478261,0.272479564032698,"X"
"456","Empoli-AC Milan",4.63608695652174,3.62130434782609,1.78565217391304,5.2,3.85,1.91,"1-1","27/09/2018",0.215699146581637,0.560019478938399,0.276143594669228,0.192307692307692,0.523560209424084,0.25974025974026,"X"
"457","Frosinone-Parma",2.04090909090909,3.20545454545455,4.02818181818182,2.2,3.38,4.23,"3-2","03/04/2019",0.489977728285078,0.248250959151433,0.311968235961429,0.454545454545455,0.236406619385343,0.29585798816568,"1"
"458","Fiorentina-Torino",2.20272727272727,3.24818181818182,3.47045454545455,2.28,3.35,3.62,"1-1","31/03/2019",0.453982666116385,0.28814669286182,0.307864539602575,0.43859649122807,0.276243093922652,0.298507462686567,"X"
"459","Empoli-Atalanta",5.10863636363636,4.06818181818182,1.64136363636364,5.5,4.2,1.75,"3-2","25/11/2018",0.195746952575852,0.609249515369702,0.245810055865922,0.181818181818182,0.571428571428571,0.238095238095238,"1"
"460","Juventus-Genoa",1.15260869565217,7.73434782608696,18.4178260869565,1.2,9.17,22.21,"1-1","20/10/2018",0.867597133157302,0.0542952243809165,0.129293383551633,0.833333333333333,0.045024763619991,0.109051254089422,"X"
"461","Frosinone-Napoli",10.0368181818182,5.29909090909091,1.31136363636364,12,5.6,1.35,"0-2","28/04/2019",0.0996331687876453,0.762564991334487,0.188711614342083,0.0833333333333333,0.740740740740741,0.178571428571429,"2"
"462","Atalanta-Juventus",4.67909090909091,3.36181818181818,1.85318181818182,5.07,3.5,1.91,"2-2","26/12/2018",0.213716728191179,0.539612460142261,0.297458085451596,0.19723865877712,0.523560209424084,0.285714285714286,"X"
"463","AS Roma-Udinese",1.60681818181818,4.02818181818182,5.57772727272727,1.69,4.3,6.4,"1-0","13/04/2019",0.622347949080623,0.179284491891451,0.248250959151433,0.591715976331361,0.15625,0.232558139534884,"1"
"464","Sassuolo-Udinese",2.00136363636364,3.31636363636364,3.995,2.07,3.5,4.3,"0-0","02/12/2018",0.499659323188734,0.250312891113892,0.301535087719298,0.483091787439614,0.232558139534884,0.285714285714286,"X"
"465","Juventus-Atalanta",2.26272727272727,3.17318181818182,3.40318181818182,2.35,3.3,4.04,"1-1","19/05/2019",0.441944556046606,0.293842660611727,0.315141097264002,0.425531914893617,0.247524752475248,0.303030303030303,"X"
"466","Lazio-Sassuolo",1.37954545454545,4.87772727272727,8.30636363636364,1.52,5.5,10,"2-2","07/04/2019",0.724876441515653,0.120389624603261,0.205013512254217,0.657894736842105,0.1,0.181818181818182,"X"
"467","AS Roma-Cagliari",1.35636363636364,5.06272727272727,8.59181818181818,1.45,5.4,10.5,"3-0","27/04/2019",0.737265415549596,0.116389800021162,0.197521996767822,0.689655172413793,0.0952380952380952,0.185185185185185,"1"
"468","AC Milan-Napoli",3.44045454545455,3.19090909090909,2.23590909090909,3.6,3.3,2.32,"0-0","26/01/2019",0.290659268067116,0.447245375076235,0.313390313390313,0.277777777777778,0.431034482758621,0.303030303030303,"X"
"469","Torino-Udinese",1.74681818181818,3.41772727272727,5.39772727272727,1.77,3.52,6,"1-0","10/02/2019",0.572469424928442,0.185263157894737,0.2925921000133,0.564971751412429,0.166666666666667,0.284090909090909,"1"
"470","Udinese-Chievo",2.02695652173913,3.28434782608696,3.92130434782609,2.2,3.45,4.3,"1-2","20/08/2017",0.493350493350493,0.255017185940791,0.304474450622187,0.454545454545455,0.232558139534884,0.289855072463768,"2"
"471","Lazio-Cagliari",1.22608695652174,6.24086956521739,10.845652173913,1.29,7,13,"3-0","22/10/2017",0.815602836879432,0.0922028462617763,0.160234081092378,0.775193798449612,0.0769230769230769,0.142857142857143,"1"
"472","Bologna-Juventus",7.74739130434783,4.2595652173913,1.44913043478261,9,4.5,1.49,"0-3","17/12/2017",0.129075705707391,0.69006900690069,0.234765744615699,0.111111111111111,0.671140939597315,0.222222222222222,"2"
"473","AC Milan-Chievo",1.37695652173913,4.59391304347826,9.29782608695652,1.44,5,11,"3-2","18/03/2018",0.726239343227029,0.107552022445639,0.217679348854817,0.694444444444444,0.0909090909090909,0.2,"1"
"474","Genoa-Verona",1.40391304347826,4.53826086956522,8.2495652173913,1.47,4.8,9,"3-1","23/04/2018",0.712294828120161,0.12121850953937,0.220348725809542,0.680272108843537,0.111111111111111,0.208333333333333,"1"
"475","Verona-Sassuolo",4.39086956521739,3.4995652173913,1.85173913043478,4.8,3.72,2,"0-1","18/04/2018",0.227745321318943,0.540032871566096,0.285749782581688,0.208333333333333,0.5,0.268817204301075,"2"
"476","Napoli-Fiorentina",1.44521739130435,4.61304347826087,7.01739130434783,1.5,5,8,"0-0","10/12/2017",0.691937424789409,0.142503097893432,0.216776625824694,0.666666666666667,0.125,0.2,"X"
"477","Sampdoria-Sassuolo",1.90347826086957,3.62565217391304,3.95739130434783,2,4,4.3,"0-1","17/12/2017",0.525354042941981,0.25269171610635,0.275812447535676,0.5,0.232558139534884,0.25,"2"
"478","Fiorentina-Genoa",1.73826086956522,3.57391304347826,5.00652173913043,1.83,4,6,"0-0","17/12/2017",0.57528764382191,0.199739470256188,0.279805352798054,0.546448087431694,0.166666666666667,0.25,"X"
"479","Napoli-Atalanta",1.34391304347826,5.19173913043478,8.7804347826087,1.37,5.7,10.02,"3-1","27/08/2017",0.744095761889357,0.113889576627878,0.192613683946068,0.72992700729927,0.0998003992015968,0.175438596491228,"1"
"480","Genoa-Udinese",2.27478260869565,3.06130434782609,3.48260869565217,2.37,3.21,3.8,"0-1","28/01/2018",0.439602446483181,0.287141073657928,0.326658145149836,0.421940928270042,0.263157894736842,0.311526479750779,"2"
"481","Cagliari-Crotone",1.61608695652174,3.8795652173913,5.80913043478261,1.7,4.2,6.5,"1-0","10/09/2017",0.618778584880279,0.172142803682359,0.257760842765886,0.588235294117647,0.153846153846154,0.238095238095238,"1"
"482","AC Milan-Sampdoria",1.63565217391304,3.88217391304348,5.43565217391304,1.71,4.04,6,"1-0","18/02/2018",0.611376927166402,0.183970564709647,0.257587635793482,0.584795321637427,0.166666666666667,0.247524752475248,"1"
"483","Atalanta-Napoli",3.67608695652174,3.3904347826087,2.05869565217391,3.92,3.5,2.15,"0-1","21/01/2018",0.272028385570668,0.485744456177403,0.294947422416004,0.255102040816327,0.465116279069767,0.285714285714286,"2"
"484","Inter-Benevento",1.23,6.20521739130435,12.7647826086957,1.27,6.75,15,"2-0","24/02/2018",0.813008130081301,0.0783405429340233,0.161154708520179,0.78740157480315,0.0666666666666667,0.148148148148148,"1"
"485","Crotone-Napoli",14.8973913043478,6.5095652173913,1.20565217391304,17.63,7.35,1.25,"0-1","29/12/2017",0.0671258463693674,0.829426613775697,0.153620090836228,0.0567214974475326,0.8,0.136054421768707,"2"
"486","Napoli-Cagliari",1.11826086956522,9.50565217391304,20.2047826086957,1.14,11,24.75,"3-0","01/10/2017",0.894245723172626,0.0494932323384475,0.105200567168275,0.87719298245614,0.0404040404040404,0.0909090909090909,"1"
"487","Atalanta-Spal",1.35045454545455,4.91772727272727,9.17363636363636,1.42,5.3,11,"1-1","05/11/2017",0.7404914170313,0.109008026954712,0.203345965431186,0.704225352112676,0.0909090909090909,0.188679245283019,"X"
"488","Juventus-AC Milan",1.62478260869565,3.5595652173913,6.30782608695652,1.69,3.7,7,"3-1","31/03/2018",0.615466952100616,0.158533223049352,0.280933186759497,0.591715976331361,0.142857142857143,0.27027027027027,"1"
